1074,1074,Cree Inc,NAS:CREE,25.1,Medium ESG Risk
1075,1075,Crescent Point Energy Corp.,TSE:CPG,43.6,Severe ESG Risk
1076,1076,Crest Nicholson Holdings PLC,LON:CRST,14.2,Low ESG Risk
1077,1077,CRH PLC,LON:CRH,21.4,Medium ESG Risk
1078,1078,Croda International PLC,LON:CRDA,25.0,Medium ESG Risk
1079,1079,Crombie Real Estate Investment Trust,TSE:CRR.UT,19.0,Low ESG Risk
1080,1080,Cromwell Property Group,ASX:CMW,9.9,Negligible ESG Risk
1081,1081,Cronos Group Inc.,TSE:CRON,45.3,Severe ESG Risk
1082,1082,"CrowdStrike Holdings, Inc.",NAS:CRWD,18.4,Low ESG Risk
1083,1083,Crown Castle International Corp,NYS:CCI,13.2,Low ESG Risk
1084,1084,Crown Holdings Inc,NYS:CCK,11.7,Low ESG Risk
1085,1085,Crown Resorts Ltd,ASX:CWN,27.2,Medium ESG Risk
1086,1086,CRRC Corp Ltd,HKG:1766,39.4,High ESG Risk
1087,1087,"CSC Financial Co., Ltd.",HKG:6066,29.9,Medium ESG Risk
1088,1088,CSL Ltd.,ASX:CSL,25.2,Medium ESG Risk
1089,1089,CSPC Pharmaceutical Group Ltd.,HKG:1093,36.4,High ESG Risk
1090,1090,CSR Ltd.,ASX:CSR,28.4,Medium ESG Risk
1091,1091,CSX Corp,NAS:CSX,18.7,Low ESG Risk
1092,1092,CT Real Estate Investment Trust,TSE:CRT.UT,19.1,Low ESG Risk
1093,1093,"CTBC Financial Holding Co., Ltd.",TAI:2891,20.4,Medium ESG Risk
1094,1094,CTS Eventim AG & Co. KGaA,ETR:EVD,15.7,Low ESG Risk
1095,1095,CubeSmart,NYS:CUBE,18.7,Low ESG Risk
1096,1096,Cullen/Frost Bankers Inc,NYS:CFR,25.0,Medium ESG Risk
1097,1097,Cummins Inc,NYS:CMI,17.8,Low ESG Risk
1098,1098,Curro Holdings Ltd.,JSE:COH,10.2,Low ESG Risk
1099,1099,Curtiss-Wright Corp,NYS:CW,39.0,High ESG Risk
1100,1100,CVS Health Corp.,NYS:CVS,20.9,Medium ESG Risk
1101,1101,Cxense ASA,-,20.2,Medium ESG Risk
1102,1102,"CyberAgent, Inc.",TKS:4751,18.6,Low ESG Risk
1103,1103,CyberArk Software Ltd.,NAS:CYBR,16.6,Low ESG Risk
1104,1104,Cyfrowy Polsat S.A.,WAR:CPS,19.4,Low ESG Risk
1105,1105,CyrusOne Inc,NAS:CONE,18.6,Low ESG Risk
1106,1106,Czech Gas Networks Investments SARL,-,40.8,Severe ESG Risk
1107,1107,D.R. Horton Inc,NYS:DHI,22.9,Medium ESG Risk
1108,1108,Dabur India Ltd.,BOM:500096,29.3,Medium ESG Risk
1109,1109,"Daewoo Engineering & Construction Co., Ltd.",KRX:047040,32.7,High ESG Risk
1110,1110,"Daewoo Shipbuilding & Marine Engineering Co., Ltd.",KRX:042660,47.5,Severe ESG Risk
1111,1111,"Dai Nippon Printing Co., Ltd.",TKS:7912,7.9,Negligible ESG Risk
1112,1112,"Dai-ichi Life Holdings, Inc.",TKS:8750,24.8,Medium ESG Risk
1113,1113,Daicel Corp.,TKS:4202,32.1,High ESG Risk
1114,1114,"Daifuku Co., Ltd.",TKS:6383,31.0,High ESG Risk
1115,1115,Daiichi Sankyo Co Ltd,TKS:4568,27.0,Medium ESG Risk
1116,1116,"Daikin Industries,Ltd.",TKS:6367,18.2,Low ESG Risk
1117,1117,Daimler AG,ETR:DAI,25.9,Medium ESG Risk
1118,1118,Dairy Farm International Holdings Ltd.,SES:D01,27.9,Medium ESG Risk
1119,1119,Daito Trust Construction Co. Ltd.,TKS:1878,25.3,Medium ESG Risk
1120,1120,"Daiwa House Industry Co.,Ltd.",TKS:1925,15.8,Low ESG Risk
1121,1121,Daiwa House REIT Investment Corp,TKS:8984,14.9,Low ESG Risk
1122,1122,Daiwa Office Investment Corp,TKS:8976,21.8,Medium ESG Risk
1123,1123,Daiwa Securities Group Inc.,TKS:8601,25.0,Medium ESG Risk
1124,1124,"Dali Foods Group Co., Ltd.",HKG:3799,32.0,High ESG Risk
1125,1125,Danaher Corp,NYS:DHR,17.8,Low ESG Risk
1126,1126,Danfoss A/S,-,23.5,Medium ESG Risk
1127,1127,Danone SA,PAR:BN,19.4,Low ESG Risk
1128,1128,Danske Bank A/S,CSE:DANSKE,30.2,High ESG Risk
1129,1129,Daqin Railway Co Ltd,SHG:601006,30.5,High ESG Risk
1130,1130,Dar Al Arkan Real Estate Development Co.,SAU:4300,27.8,Medium ESG Risk
1131,1131,"Darden Restaurants, Inc.",NYS:DRI,26.2,Medium ESG Risk
1132,1132,Dassault Aviation S.A.,PAR:AM,31.7,High ESG Risk
1133,1133,Dassault Systèmes SA,PAR:DSY,15.5,Low ESG Risk
1134,1134,Data Respons ASA,-,22.8,Medium ESG Risk
1135,1135,Dätwyler Holding AG,SWX:DAE,39.9,High ESG Risk
1136,1136,Davide Campari-Milano SpA,MIL:CPR,20.4,Medium ESG Risk
1137,1137,DaVita Inc.,NYS:DVA,21.4,Medium ESG Risk
1138,1138,"Dawning Information Industry Co., Ltd.",SHG:603019,25.6,Medium ESG Risk
1139,1139,DB Insurance Co Ltd,KRX:005830,24.3,Medium ESG Risk
1140,1140,DBS Group Holdings Ltd,SES:D05,20.7,Medium ESG Risk
1141,1141,DCC PLC,LON:DCC,24.1,Medium ESG Risk
1142,1142,De Volksbank NV,-,10.4,Low ESG Risk
1143,1143,Dechra Pharmaceuticals PLC,LON:DPH,23.0,Medium ESG Risk
1144,1144,Deere & Co,NYS:DE,16.7,Low ESG Risk
1145,1145,DekaBank Deutsche Girozentrale,-,18.1,Low ESG Risk
1146,1146,Delek US Holdings Inc,NYS:DK,37.3,High ESG Risk
1147,1147,Delivery Hero SE,ETR:DHER,25.2,Medium ESG Risk
1148,1148,"Dell Technologies, Inc.",NYS:DELL,16.1,Low ESG Risk
1149,1149,Delta Air Lines Inc,NYS:DAL,24.4,Medium ESG Risk
1150,1150,Delta Electronics Inc.,TAI:2308,20.0,Low ESG Risk
1151,1151,Demant A/S,CSE:DEMANT,33.9,High ESG Risk
1152,1152,"Denka Co., Ltd.",TKS:4061,33.5,High ESG Risk
1153,1153,DENSO Corp.,TKS:6902,20.6,Medium ESG Risk
1154,1154,Dentsply Sirona Inc,NAS:XRAY,20.1,Medium ESG Risk
1155,1155,"Dentsu Group, Inc.",TKS:4324,20.7,Medium ESG Risk
1156,1156,Derwent London PLC,LON:DLN,13.1,Low ESG Risk
1157,1157,Deutsche Bahn AG,-,19.6,Low ESG Risk
1158,1158,Deutsche Bank AG,ETR:DBK,30.0,High ESG Risk
1159,1159,Deutsche Börse AG,ETR:DB1,13.8,Low ESG Risk
1160,1160,Deutsche EuroShop AG,ETR:DEQ,19.8,Low ESG Risk
1161,1161,Deutsche Kreditbank AG,-,22.6,Medium ESG Risk
1162,1162,Deutsche Lufthansa AG,ETR:LHA,24.4,Medium ESG Risk
1163,1163,Deutsche Pfandbriefbank AG,ETR:PBB,24.5,Medium ESG Risk
1164,1164,Deutsche Post AG,ETR:DPW,15.7,Low ESG Risk
1165,1165,Deutsche Telekom AG,ETR:DTE,16.8,Low ESG Risk
1166,1166,Deutsche Wohnen SE,ETR:DWNI,12.1,Low ESG Risk
1167,1167,Development Bank of Japan Inc.,-,13.2,Low ESG Risk
1168,1168,Devon Energy Corp,NYS:DVN,31.7,High ESG Risk
1169,1169,DexCom Inc,NAS:DXCM,27.2,Medium ESG Risk
1170,1170,Dexus,ASX:DXS,6.4,Negligible ESG Risk
1171,1171,"DHC Software Co., Ltd.",SHE:002065,22.4,Medium ESG Risk
1172,1172,Diageo PLC,LON:DGE,15.4,Low ESG Risk
1173,1173,Dialog Group Bhd,KLS:7277,31.5,High ESG Risk
1174,1174,Dialog Semiconductor PLC,ETR:DLG,14.5,Low ESG Risk
1175,1175,Diamondback Energy Inc,NAS:FANG,50.1,Severe ESG Risk
1176,1176,DiaSorin S.p.A.,MIL:DIA,31.5,High ESG Risk
1177,1177,DIC Corp.,TKS:4631,33.0,High ESG Risk
1178,1178,Dick's Sporting Goods Inc,NYS:DKS,16.9,Low ESG Risk
1179,1179,Digi.com Bhd,KLS:6947,21.2,Medium ESG Risk
1180,1180,Digital Realty Trust Inc,NYS:DLR,14.2,Low ESG Risk
1181,1181,Dino Polska SA,WAR:DNP,21.8,Medium ESG Risk
1182,1182,Diploma PLC,LON:DPLM,21.5,Medium ESG Risk
1183,1183,Direct Line Insurance Group PLC,LON:DLG,16.6,Low ESG Risk
1184,1184,DISCO Corp.,TKS:6146,22.5,Medium ESG Risk
1185,1185,Discover Financial Services,NYS:DFS,23.6,Medium ESG Risk
1186,1186,"Discovery Communications, LLC",-,14.2,Low ESG Risk
1187,1187,Discovery Inc,NAS:DISCA,18.4,Low ESG Risk
1188,1188,Discovery Ltd.,JSE:DSY,24.2,Medium ESG Risk
1189,1189,DISH Network Corp,NAS:DISH,22.2,Medium ESG Risk
1190,1190,Distribuidora Internacional De Alimentacion SA,MCE:DIA,24.1,Medium ESG Risk
1191,1191,Diversified Gas & Oil Plc,LON:DGOC,46.4,Severe ESG Risk
1192,1192,Divi's Laboratories Ltd.,BOM:532488,18.5,Low ESG Risk
1193,1193,Dixons Carphone PLC,LON:DC,13.5,Low ESG Risk
1194,1194,DKSH Holding AG,SWX:DKSH,21.0,Medium ESG Risk
1195,1195,"DL Holdings Co., Ltd.",KRX:000210,41.2,Severe ESG Risk
1196,1196,DLF Ltd,BOM:532868,18.6,Low ESG Risk
1197,1197,DNB ASA,OSL:DNB,15.7,Low ESG Risk
1198,1198,DNO ASA,OSL:DNO,44.6,Severe ESG Risk
1199,1199,DO & CO AG,WBO:DOC,27.8,Medium ESG Risk
1200,1200,"DocuSign, Inc.",NAS:DOCU,17.4,Low ESG Risk
1201,1201,Dolby Laboratories Inc,NYS:DLB,12.9,Low ESG Risk
1202,1202,Dollar General Corp,NYS:DG,16.9,Low ESG Risk
1203,1203,Dollar Tree Inc,NAS:DLTR,17.8,Low ESG Risk
1204,1204,Dollarama Inc.,TSE:DOL,16.2,Low ESG Risk
1205,1205,Domain Holdings Australia Ltd.,ASX:DHG,24.4,Medium ESG Risk
1206,1206,Dometic Group AB,OME:DOM,23.3,Medium ESG Risk
1207,1207,Dominion Energy Inc,NYS:D,28.2,Medium ESG Risk
1208,1208,Domino's Pizza Enterprises Ltd,ASX:DMP,24.4,Medium ESG Risk
1209,1209,Domino's Pizza Group PLC,LON:DOM,20.6,Medium ESG Risk
1210,1210,"Domino's Pizza, Inc.",NYS:DPZ,26.3,Medium ESG Risk
1211,1211,Domtar Corp.,NYS:UFS,24.9,Medium ESG Risk
1212,1212,Donaldson Co Inc,NYS:DCI,34.5,High ESG Risk
1213,1213,"Dong-E-E-Jiao Co., Ltd.",SHE:000423,39.1,High ESG Risk
1214,1214,Dongfang Electric Corp. Ltd.,HKG:1072,32.5,High ESG Risk
1215,1215,Dongfeng Motor Group Co Ltd,HKG:489,21.3,Medium ESG Risk
1216,1216,Dongxing Securities Co Ltd,SHG:601198,34.2,High ESG Risk
1217,1217,Doosan Bobcat Inc,KRX:241560,34.3,High ESG Risk
1218,1218,dormakaba Holding AG,SWX:DOKA,20.0,Medium ESG Risk
1219,1219,Douglas Emmett Inc,NYS:DEI,18.4,Low ESG Risk
1220,1220,Dover Corp,NYS:DOV,28.3,Medium ESG Risk
1221,1221,"Dow, Inc.",NYS:DOW,24.1,Medium ESG Risk
1222,1222,"Dowa Holdings Co., Ltd.",TKS:5714,51.5,Severe ESG Risk
1223,1223,Downer EDI Ltd.,ASX:DOW,38.6,High ESG Risk
1224,1224,DP World Ltd.,-,9.3,Negligible ESG Risk
1225,1225,Dr. Reddy's Laboratories Ltd.,BOM:500124,36.6,High ESG Risk
1226,1226,Drägerwerk AG & Co. KGaA,ETR:DRW3,32.5,High ESG Risk
1227,1227,Drax Group PLC,LON:DRX,26.3,Medium ESG Risk
1228,1228,Dream Industrial Real Estate Investment Trust,TSE:DIR.UT,21.9,Medium ESG Risk
1229,1229,Dream Office Real Estate Investment Trust,TSE:D.UT,17.8,Low ESG Risk
1230,1230,"Dropbox, Inc.",NAS:DBX,19.0,Low ESG Risk
1231,1231,DS Smith Plc,LON:SMDS,15.2,Low ESG Risk
1232,1232,DSV Panalpina A/S,CSE:DSV,17.0,Low ESG Risk
1233,1233,DTE Energy Co,NYS:DTE,31.5,High ESG Risk
1234,1234,DTEK B.V.,-,30.0,High ESG Risk
1235,1235,Dubai Islamic Bank P.J.S.C,DFM:DIB,35.9,High ESG Risk
1236,1236,Dufry AG,SWX:DUFN,18.2,Low ESG Risk
1237,1237,Duke Energy Corp,NYS:DUK,33.0,High ESG Risk
1238,1238,Duke Realty Corp,NYS:DRE,13.4,Low ESG Risk
1239,1239,Dundee Precious Metals Inc.,TSE:DPM,39.0,High ESG Risk
1240,1240,Dunelm Group PLC,LON:DNLM,12.8,Low ESG Risk
1241,1241,Dunkin' Brands Group Inc,-,22.2,Medium ESG Risk
1242,1242,"DuPont de Nemours, Inc.",NYS:DD,30.0,High ESG Risk
1243,1243,Dürr AG,ETR:DUE,28.5,Medium ESG Risk
1244,1244,DVB Bank SE,-,27.9,Medium ESG Risk
1245,1245,DXC Technology Co,NYS:DXC,13.9,Low ESG Risk
1246,1246,"Dynatrace, Inc.",NYS:DT,22.5,Medium ESG Risk
1247,1247,DZ BANK AG,-,22.6,Medium ESG Risk
1248,1248,E-MART Inc,KRX:139480,29.0,Medium ESG Risk
1249,1249,E.ON SE,ETR:EOAN,23.8,Medium ESG Risk
1250,1250,"E.SUN Financial Holding Co., Ltd.",TAI:2884,11.9,Low ESG Risk
1251,1251,Eagers Automotive Ltd.,ASX:APE,13.6,Low ESG Risk
1252,1252,Eagle Materials Inc.,NYS:EXP,36.7,High ESG Risk
1253,1253,East Japan Railway Co.,TKS:9020,22.1,Medium ESG Risk
1254,1254,"East Money Information Co., Ltd.",SHE:300059,27.1,Medium ESG Risk
1255,1255,"East West Bancorp, Inc.",NAS:EWBC,26.4,Medium ESG Risk
1256,1256,Eastman Chemical Co,NYS:EMN,23.9,Medium ESG Risk
1257,1257,Eastnine AB,OME:EAST,14.2,Low ESG Risk
1258,1258,easyJet PLC,LON:EZJ,34.6,High ESG Risk
1259,1259,Eaton Corp PLC,NYS:ETN,17.0,Low ESG Risk
1260,1260,Eaton Vance Corp,-,26.7,Medium ESG Risk
1261,1261,Ebara Corp.,TKS:6361,27.4,Medium ESG Risk
1262,1262,eBay Inc,NAS:EBAY,16.7,Low ESG Risk
1263,1263,EchoStar Corp.,NAS:SATS,22.1,Medium ESG Risk
1264,1264,"Eclat Textile Co., Ltd.",TAI:1476,17.2,Low ESG Risk
1265,1265,ECN Capital Corp.,TSE:ECN,33.9,High ESG Risk
1266,1266,Ecolab Inc,NYS:ECL,25.8,Medium ESG Risk
1267,1267,Ecopetrol S.A.,BOG:ECOPETROL,36.6,High ESG Risk
1268,1268,Edenred SA,PAR:EDEN,14.5,Low ESG Risk
1269,1269,Edison International,NYS:EIX,29.3,Medium ESG Risk
1270,1270,"EDP - Energias de Portugal, S.A.",LIS:EDP,22.5,Medium ESG Risk
1271,1271,Edwards Lifesciences Corp.,NYS:EW,18.8,Low ESG Risk
1272,1272,Eicher Motors Ltd.,BOM:505200,16.1,Low ESG Risk
1273,1273,Eiffage SA,PAR:FGR,35.8,High ESG Risk
1274,1274,"Eisai Co., Ltd.",TKS:4523,30.6,High ESG Risk
1275,1275,"El Puerto de Liverpool, SAB de CV",MEX:LIVEPOLC.1,18.5,Low ESG Risk
1276,1276,"Elanco Animal Health, Inc.",NYS:ELAN,37.4,High ESG Risk
1277,1277,Elastic NV,NYS:ESTC,19.2,Low ESG Risk
1278,1278,Elders Ltd.,ASX:ELD,42.7,Severe ESG Risk
1279,1279,Eldorado Gold Corp.,TSE:ELD,35.0,High ESG Risk
1280,1280,"Electric Power Development Co., Ltd.",TKS:9513,36.4,High ESG Risk
1281,1281,Electricite de France SA,PAR:EDF,21.6,Medium ESG Risk
1282,1282,"Electricity Generating Public Co., Ltd.",BKK:EGCO,29.6,Medium ESG Risk
1283,1283,Electricity Supply Board,-,32.5,High ESG Risk
1284,1284,Electrocomponents PLC,LON:ECM,6.2,Negligible ESG Risk
1285,1285,Electrolux AB,OME:ELUX.B,16.0,Low ESG Risk
1286,1286,Electronic Arts Inc,NAS:EA,12.7,Low ESG Risk
1287,1287,Elekta AB,OME:EKTA.B,28.2,Medium ESG Risk
1288,1288,Element Fleet Management Corp,TSE:EFN,15.8,Low ESG Risk
1289,1289,"Element Solutions, Inc.",NYS:ESI,46.0,Severe ESG Risk
1290,1290,Elenia Oy,-,28.6,Medium ESG Risk
1291,1291,Eli Lilly & Co.,NYS:LLY,29.9,Medium ESG Risk
1292,1292,Elia Group SA/NV,BRU:ELI,18.3,Low ESG Risk
1293,1293,Elior Group SA,PAR:ELIOR,19.5,Low ESG Risk
1294,1294,Elis SA,PAR:ELIS,24.6,Medium ESG Risk
1295,1295,Elisa Oyj,HEL:ELISA,20.5,Medium ESG Risk
1296,1296,Elkem ASA,OSL:ELK,33.8,High ESG Risk
1297,1297,Emaar Malls PJSC,DFM:EMAARMALLS,22.6,Medium ESG Risk
1298,1298,Emaar Properties PJSC,DFM:EMAAR,25.3,Medium ESG Risk
1299,1299,"Emaar, The Economic City",SAU:4220,27.4,Medium ESG Risk
1300,1300,Embotelladora Andina S.A.,SGO:ANDINA.B,29.2,Medium ESG Risk
1301,1301,Embraer S.A.,BSP:EMBR3,36.8,High ESG Risk
1302,1302,"Emera, Inc.",TSE:EMA,39.2,High ESG Risk
1303,1303,Emerson Electric Co,NYS:EMR,30.3,High ESG Risk
1304,1304,Emirates NBD PJSC,DFM:EMIRATESNBD,30.5,High ESG Risk
1305,1305,Emirates Telecommunications Group Co. PJSC,ADS:ETISALAT,24.2,Medium ESG Risk
1306,1306,EML Payments Ltd,ASX:EML,20.8,Medium ESG Risk
1307,1307,Empire Co. Ltd.,TSE:EMP.A,27.5,Medium ESG Risk
1308,1308,Empire State Realty Trust Inc,NYS:ESRT,17.6,Low ESG Risk
1309,1309,Empresa Nacional de Telecomunicaciones SA,SGO:ENTEL,28.4,Medium ESG Risk
1310,1310,Empresas CMPC S.A.,SGO:CMPC,21.5,Medium ESG Risk
1311,1311,Empresas Copec S.A.,SGO:COPEC,28.0,Medium ESG Risk
1312,1312,Ems-Chemie Holding AG,SWX:EMSN,36.2,High ESG Risk
1313,1313,"Enagás, S.A.",MCE:ENG,17.1,Low ESG Risk
1314,1314,Enbridge Inc,TSE:ENB,23.8,Medium ESG Risk
1315,1315,EnBW Energie Baden Württemberg AG,ETR:EBK,31.6,High ESG Risk
1316,1316,"ENCE Energia y Celulosa, SA",MCE:ENC,18.8,Low ESG Risk
1317,1317,Encompass Health Corp.,NYS:EHC,27.5,Medium ESG Risk
1318,1318,Endeavour Mining Corp.,TSE:EDV,34.5,High ESG Risk
1319,1319,"Endesa, S.A.",MCE:ELE,21.9,Medium ESG Risk
1320,1320,Eneco Beheer NV,-,23.0,Medium ESG Risk
1321,1321,Enel Américas S.A.,SGO:ENELAM,26.4,Medium ESG Risk
1322,1322,Enel Chile S.A.,SGO:ENELCHILE,27.0,Medium ESG Risk
1323,1323,Enel Russia PJSC,MIC:ENRU,25.7,Medium ESG Risk
1324,1324,Enel SpA,MIL:ENEL,23.4,Medium ESG Risk
1325,1325,"ENEOS Holdings, Inc.",TKS:5020,32.7,High ESG Risk
1326,1326,Energean Plc,LON:ENOG,35.9,High ESG Risk
1327,1327,Energisa SA,BSP:ENGI4,43.8,Severe ESG Risk
1328,1328,Energizer Holdings Inc,NYS:ENR,20.7,Medium ESG Risk
1329,1329,Energy Absolute Public Co. Ltd.,BKK:EA,44.3,Severe ESG Risk
1330,1330,Enerplus Corp.,TSE:ERF,32.7,High ESG Risk
1331,1331,Enexis Holding N.V.,-,18.3,Low ESG Risk
1332,1332,Enghouse Systems Ltd.,TSE:ENGH,21.6,Medium ESG Risk
1333,1333,Engie Brasil Energia S.A.,BSP:EGIE3,16.0,Low ESG Risk
1334,1334,Engie SA,PAR:ENGI,29.8,Medium ESG Risk
1335,1335,Eni SpA,MIL:ENI,26.6,Medium ESG Risk
1336,1336,ENN Energy Holdings Ltd.,HKG:2688,33.1,High ESG Risk
1337,1337,"Enphase Energy, Inc.",NAS:ENPH,29.7,Medium ESG Risk
1338,1338,Entain Plc,LON:ENT,22.0,Medium ESG Risk
1339,1339,"Entegris, Inc.",NAS:ENTG,22.5,Medium ESG Risk
1340,1340,Entergy Corp,NYS:ETR,33.8,High ESG Risk
1341,1341,Entra ASA,OSL:ENTRA,13.4,Low ESG Risk
1342,1342,Envista Holdings Corp.,NYS:NVST,35.7,High ESG Risk
1343,1343,EOG Resources Inc,NYS:EOG,39.0,High ESG Risk
1344,1344,EP Infrastructure as,-,35.5,High ESG Risk
1345,1345,"EPAM Systems, Inc.",NYS:EPAM,18.5,Low ESG Risk
1346,1346,Epiroc AB,OME:EPI.A,21.0,Medium ESG Risk
1347,1347,EPR Properties,NYS:EPR,19.1,Low ESG Risk
1348,1348,EQT AB,OME:EQT,25.3,Medium ESG Risk
1349,1349,EQT Corp,NYS:EQT,39.9,High ESG Risk
1350,1350,Equatorial Energia SA,BSP:EQTL3,42.0,Severe ESG Risk
1351,1351,Equifax Inc,NYS:EFX,24.5,Medium ESG Risk
1352,1352,Equinix Inc,NAS:EQIX,14.2,Low ESG Risk
1353,1353,Equinor ASA,OSL:EQNR,32.1,High ESG Risk
1354,1354,Equinox Gold Corp.,TSE:EQX,48.5,Severe ESG Risk
1355,1355,Equitable Group Inc.,TSE:EQB,22.0,Medium ESG Risk
1356,1356,"Equitable Holdings, Inc.",NYS:EQH,29.0,Medium ESG Risk
1357,1357,Equites Property Fund Ltd,JSE:EQU,16.9,Low ESG Risk
1358,1358,Equitrans Midstream Corp.,NYS:ETRN,31.1,High ESG Risk
1359,1359,Equity Commonwealth,NYS:EQC,17.3,Low ESG Risk
1360,1360,"Equity LifeStyle Properties, Inc.",NYS:ELS,16.8,Low ESG Risk
1361,1361,Equity Residential,NYS:EQR,14.0,Low ESG Risk
1362,1362,ERAMET S.A.,PAR:ERA,40.5,Severe ESG Risk
1363,1363,Eregli Demir ve Çelik Fabrikalari T.A.S.,IST:EREGL,39.6,High ESG Risk
1364,1364,ERG S.p.A.,MIL:ERG,23.6,Medium ESG Risk
1365,1365,Erie Indemnity Co.,NAS:ERIE,25.7,Medium ESG Risk
1366,1366,Ero Copper Corp.,TSE:ERO,41.6,Severe ESG Risk
1367,1367,Erste Group Bank AG,WBO:EBS,18.9,Low ESG Risk
1368,1368,Ervia,-,43.7,Severe ESG Risk
1369,1369,ESR Cayman Ltd.,HKG:1821,20.4,Medium ESG Risk
1370,1370,"Essential Utilities, Inc.",NYS:WTRG,38.7,High ESG Risk
1371,1371,Essentra PLC,LON:ESNT,27.9,Medium ESG Risk
1372,1372,"Essex Property Trust, Inc.",NYS:ESS,15.7,Low ESG Risk
1373,1373,EssilorLuxottica SA,PAR:EL,21.0,Medium ESG Risk
1374,1374,Essity AB,OME:ESSITY.B,21.3,Medium ESG Risk
1375,1375,Etex NV,BRU:1153317,18.5,Low ESG Risk
1376,1376,Etihad Etisalat Co.,SAU:7020,30.8,High ESG Risk
1377,1377,Etsy Inc,NAS:ETSY,20.0,Medium ESG Risk
1378,1378,Eurazeo SA,PAR:RF,20.1,Medium ESG Risk
1379,1379,Eurobank Ergasias Services & Holdings SA,ATH:EUROB,28.5,Medium ESG Risk
1380,1380,Euroclear Investments SA,-,14.0,Low ESG Risk
1381,1381,Eurocommercial Properties N.V.,AMS:ECMPA,15.0,Low ESG Risk
1382,1382,Eurofins Scientific SE,PAR:ERF,21.9,Medium ESG Risk
1383,1383,Eurogrid GmbH,-,18.6,Low ESG Risk
1384,1384,Euromoney Institutional Investor PLC,LON:ERM,12.0,Low ESG Risk
1385,1385,Euronet Worldwide Inc,NAS:EEFT,19.3,Low ESG Risk
1386,1386,Euronext N.V.,PAR:ENX,14.7,Low ESG Risk
1387,1387,Europcar Mobility Group SA,PAR:EUCAR,11.8,Low ESG Risk
1388,1388,European Investment Bank,-,4.9,Negligible ESG Risk
1389,1389,Europris ASA,OSL:EPR,16.4,Low ESG Risk
1390,1390,eustream as,-,34.5,High ESG Risk
1391,1391,Eutelsat Communications SA,PAR:ETL,17.7,Low ESG Risk
1392,1392,Eutelsat SA,-,22.4,Medium ESG Risk
1393,1393,EVA Airways Corp.,TAI:2618,25.0,Medium ESG Risk
1394,1394,"EVE Energy Co., Ltd.",SHE:300014,32.3,High ESG Risk
1395,1395,"Everbridge, Inc.",NAS:EVBG,19.5,Low ESG Risk
1396,1396,Everbright Securities Co Ltd,HKG:6178,32.4,High ESG Risk
1397,1397,Evercore Inc.,NYS:EVR,29.0,Medium ESG Risk
1398,1398,"Everest Re Group, Ltd.",NYS:RE,18.2,Low ESG Risk
1399,1399,Evergreen Marine Corp. (Taiwan) Ltd.,TAI:2603,24.8,Medium ESG Risk
1400,1400,"Evergy, Inc.",NYS:EVRG,47.6,Severe ESG Risk
1401,1401,Eversource Energy,NYS:ES,21.4,Medium ESG Risk
1402,1402,Evolution Gaming Group AB,OME:EVO,26.1,Medium ESG Risk
1403,1403,Evolution Mining Ltd.,ASX:EVN,40.1,Severe ESG Risk
1404,1404,Evonik Industries AG,ETR:EVK,23.0,Medium ESG Risk
1405,1405,Evotec SE,ETR:EVT,18.5,Low ESG Risk
1406,1406,EVRAZ PLC,LON:EVR,32.6,High ESG Risk
1407,1407,Exact Sciences Corp,NAS:EXAS,23.4,Medium ESG Risk
1408,1408,Exchange Income Corp,TSE:EIF,39.2,High ESG Risk
1409,1409,Exelixis Inc,NAS:EXEL,26.2,Medium ESG Risk
1410,1410,Exelon Corp.,NAS:EXC,25.4,Medium ESG Risk
1411,1411,Exor N.V.,MIL:EXO,14.5,Low ESG Risk
1412,1412,Expedia Group Inc,NAS:EXPE,23.5,Medium ESG Risk
1413,1413,Expeditors International of Washington Inc,NAS:EXPD,18.0,Low ESG Risk
1414,1414,Experian PLC,LON:EXPN,13.2,Low ESG Risk
1415,1415,"Extended Stay America, Inc.",NAS:STAY,31.9,High ESG Risk
1416,1416,Extra Space Storage Inc.,NYS:EXR,13.9,Low ESG Risk
1417,1417,Exxaro Resources Ltd,JSE:EXX,28.7,Medium ESG Risk
1418,1418,Exxon Mobil Corp.,NYS:XOM,34.9,High ESG Risk
1419,1419,"Ezaki Glico Co., Ltd.",TKS:2206,36.3,High ESG Risk
1420,1420,F.N.B. Corp. (Pennsylvania),NYS:FNB,24.7,Medium ESG Risk
1421,1421,"F5 Networks, Inc.",NAS:FFIV,18.0,Low ESG Risk
1422,1422,Fabege AB,OME:FABG,15.6,Low ESG Risk
1423,1423,FACC AG,WBO:FACC,37.9,High ESG Risk
1424,1424,Facebook Inc,NAS:FB,24.8,Medium ESG Risk
1425,1425,FactSet Research Systems Inc.,NYS:FDS,21.3,Medium ESG Risk
1426,1426,Fagron NV,BRU:FAGR,13.9,Low ESG Risk
1427,1427,Fair Isaac Corp,NYS:FICO,20.1,Medium ESG Risk
1428,1428,Fairfax Financial Holdings Ltd.,TSE:FFH,29.6,Medium ESG Risk
1429,1429,Falabella SA,SGO:FALABELLA,18.4,Low ESG Risk
1430,1430,"FamilyMart Co., Ltd.",-,24.9,Medium ESG Risk
1431,1431,FANCL Corp.,TKS:4921,31.2,High ESG Risk
1432,1432,"FangDa Carbon New Material Co., Ltd.",SHG:600516,31.4,High ESG Risk
1433,1433,FANUC Corp.,TKS:6954,30.6,High ESG Risk
