321,MDLZ,"Mondelez International, Inc.",79,Industry: FOA Food Products,80,81,78
322,MPWR,"Monolithic Power Systems, Inc.",8,Industry: SEM Semiconductors & Semiconductor Equipment, 1, 2,17
323,MNST,Monster Beverage Corporation,10,Industry: BVG Beverages, 2, 5,17
324,MCO,Moody's Corporation,52,Industry: FBN Diversified Financial Services and Capital Markets,87,36,53
325,JPM,JPMorgan Chase & Co.,37,Industry: BNK Banks,46,34,36
326,ANTM,"Anthem, Inc.",67,Industry: HEA Health Care Providers & Services,67,71,63
327,MSI,"Motorola Solutions, Inc.",35,Industry: CMT Communications Equipment,48,13,39
328,MSCI,MSCI Inc.,21,Industry: FBN Diversified Financial Services and Capital Markets,13,12,27
329,NDAQ,"Nasdaq, Inc.",44,Industry: FBN Diversified Financial Services and Capital Markets,36,32,52
330,NTAP,"NetApp, Inc.",29,Industry: THQ Computers & Peripherals and Office Electronics,36, 7,37
331,NFLX,"Netflix, Inc.",9,"Industry: PUB Media, Movies & Entertainment", 1, 6,16
332,NWL,Newell Brands Inc.,15,Industry: DHP Household Durables,20, 7,18
333,NEM,Newmont Corporation,85,Industry: MNX Metals & Mining,86,85,82
334,NWSA,News Corporation,20,"Industry: PUB Media, Movies & Entertainment",42, 5,25
335,NWSA,News Corporation,20,"Industry: PUB Media, Movies & Entertainment",42, 5,25
336,NEE,"NextEra Energy, Inc.",36,Industry: ELC Electric Utilities,36,24,46
337,NLSN,Nielsen Holdings plc,67,Industry: PRO Professional Services,73,66,66
338,NKE,"NIKE, Inc.",56,"Industry: TEX Textiles, Apparel & Luxury Goods",70,43,59
339,NI,NiSource Inc.,67,Industry: MUW Multi and Water Utilities,72,64,63
340,NSC,Norfolk Southern Corporation,33,Industry: TRA Transportation and Transportation Infrastructure,51,19,34
341,NST,Northern Star Resources Limited,41,Industry: MNX Metals & Mining,35,38,51
342,NOC,Northrop Grumman Corporation,64,Industry: ARO Aerospace & Defense,63,62,67
343,NLOK,NortonLifeLock Inc.,55,Industry: SOF Software,49,58,55
344,NCLH,Norwegian Cruise Line Holdings Ltd.,22,"Industry: TRT Hotels, Resorts & Cruise Lines",18, 9,39
345,CVE,Cenovus Energy Inc.,56,Industry: OGX Oil & Gas Upstream & Integrated,54,62,53
346,NRG,"NRG Energy, Inc.",32,Industry: ELC Electric Utilities,40,14,38
347,NUE,Nucor Corporation,11,Industry: STL Steel, 4, 4,26
348,NVDA,NVIDIA Corporation,74,Industry: SEM Semiconductors & Semiconductor Equipment,82,71,69
349,NVR,"NVR, Inc.",12,Industry: HOM Homebuilding, 5, 1,33
350,NVR,"NVR, Inc.",12,Industry: HOM Homebuilding, 5, 1,33
351,ORLY,"O'Reilly Automotive, Inc.",10,Industry: RTS Retailing, 0, 4,18
352,OXY,Occidental Petroleum Corporation,31,Industry: OGX Oil & Gas Upstream & Integrated,22,24,42
353,2018,AAC Technologies Holdings Inc.,34,"Industry: ITC Electronic Equipment, Instruments & Components",41,34,29
354,OMC,Omnicom Group Inc.,20,"Industry: PUB Media, Movies & Entertainment",27, 8,29
355,OKE,"ONEOK, Inc.",58,Industry: PIP Oil & Gas Storage & Transportation,46,65,57
356,ORCL,Oracle Corporation,26,Industry: SOF Software,33,17,28
357,ORCL,Oracle Corporation,26,Industry: SOF Software,33,17,28
358,PCAR,PACCAR Inc,30,Industry: IEQ Machinery and Electrical Equipment,44,23,25
359,PKG,Packaging Corp of America,25,Industry: CTR Containers & Packaging,22,16,36
360,PH,Parker-Hannifin Corporation,30,Industry: IEQ Machinery and Electrical Equipment,33,26,32
361,PAYX,"Paychex, Inc.",20,Industry: TSV IT services, 2,22,27
362,PAYC,"Paycom Software, Inc.",10,Industry: SOF Software, 0, 2,18
363,PYPL,"PayPal Holdings, Inc.",41,Industry: TSV IT services,47,23,48
364,PNN,Pennon Group Plc,52,Industry: MUW Multi and Water Utilities,64,40,47
365,PNR,Pentair plc,23,Industry: IEQ Machinery and Electrical Equipment,21,14,29
366,PBCT,"People's United Financial, Inc.",21,Industry: BNK Banks, 0,16,29
367,PEP,"PepsiCo, Inc.",32,Industry: BVG Beverages,38,26,32
368,PKI,"PerkinElmer, Inc.",14,Industry: LIF Life Sciences Tools & Services, 6, 2,23
369,PRGO,Perrigo Company plc,41,Industry: DRG Pharmaceuticals,41,40,41
370,PFE,Pfizer Inc.,31,Industry: DRG Pharmaceuticals,53,17,38
371,PHIA,Koninklijke Philips N.V.,81,Industry: MTC Health Care Equipment & Supplies,98,77,81
372,COP,ConocoPhillips,69,Industry: OGX Oil & Gas Upstream & Integrated,79,62,68
373,PNW,Pinnacle West Capital Corporation,41,Industry: ELC Electric Utilities,53,23,41
374,PXD,Pioneer Natural Resources Company,47,Industry: OGX Oil & Gas Upstream & Integrated,38,36,61
375,PNC,"The PNC Financial Services Group, Inc.",36,Industry: BNK Banks,29,27,43
376,LIVEPOL C.1,"El Puerto de Liverpool, S.A.B. de C.V.",26,Industry: RTS Retailing, 5,27,35
377,PPG,"PPG Industries, Incorporated",40,Industry: CHM Chemicals,41,32,46
378,AAPL,Apple Inc.,29,Industry: THQ Computers & Peripherals and Office Electronics,47, 7,30
379,PFG,"Principal Financial Group, Inc.",28,Industry: INS Insurance,22,15,38
380,PG,The Procter & Gamble Company,60,Industry: HOU Household Products,74,48,61
381,PGR,The Progressive Corporation,18,Industry: INS Insurance, 2, 4,30
382,FIBRAPL 14,FIBRA Prologis,66,Industry: REA Real Estate,70,72,52
383,PRU,"Prudential Financial, Inc.",30,Industry: INS Insurance,50,14,35
384,ADVANC,Advanced Info Service Public Company Limited,87,Industry: TLS Telecommunication Services,87,88,86
385,ADVANC,Advanced Info Service Public Company Limited,87,Industry: TLS Telecommunication Services,87,88,86
386,PHM,"PulteGroup, Inc.",39,Industry: HOM Homebuilding,34,32,53
387,PVH,PVH Corp.,49,"Industry: TEX Textiles, Apparel & Luxury Goods",56,41,53
388,QRVO,"Qorvo, Inc.",12,Industry: SEM Semiconductors & Semiconductor Equipment, 5, 9,19
389,PWR,"Quanta Services, Inc.",12,Industry: CON Construction & Engineering, 1, 5,28
390,QCOM,QUALCOMM Incorporated,52,Industry: SEM Semiconductors & Semiconductor Equipment,53,52,51
391,DGX,Quest Diagnostics Incorporated,59,Industry: HEA Health Care Providers & Services,55,51,68
392,RL,Ralph Lauren Corporation,17,"Industry: TEX Textiles, Apparel & Luxury Goods",15,12,23
393,RJF,"Raymond James Financial, Inc.",18,Industry: FBN Diversified Financial Services and Capital Markets, 0, 6,30
394,RTX,Raytheon Technologies Corporation,22,Industry: ARO Aerospace & Defense,31, 8,28
395,DLR,"Digital Realty Trust, Inc.",53,Industry: REA Real Estate,60,38,61
396,REG,Regency Centers Corporation,38,Industry: REA Real Estate,30,36,52
397,REGN,"Regeneron Pharmaceuticals, Inc.",62,Industry: BTC Biotechnology,71,57,64
398,RF,Regions Financial Corporation,51,Industry: BNK Banks,30,46,58
399,FRC,First Republic Bank,23,Industry: BNK Banks, 0,21,30
400,RMD,ResMed Inc.,25,Industry: MTC Health Care Equipment & Supplies,38,16,29
401,RHI,Robert Half International Inc.,35,Industry: PRO Professional Services,11,22,58
402,ROK,"Rockwell Automation, Inc.",48,Industry: ELQ Electrical Components & Equipment,54,36,53
403,ROL,"Rollins, Inc.",8,Industry: ICS Commercial Services & Supplies, 0, 0,20
404,3279,Activia Properties Inc.,23,Industry: REA Real Estate,23,18,29
405,K,Kinross Gold Corporation,65,Industry: MNX Metals & Mining,53,69,71
406,PSK,PrairieSky Royalty Ltd.,63,Industry: OGX Oil & Gas Upstream & Integrated,59,64,64
407,SPGI,S&P Global Inc.,73,Industry: FBN Diversified Financial Services and Capital Markets,91,70,71
408,CRM,"salesforce.com, inc.",48,Industry: SOF Software,75,39,42
409,SBAC.REIT,SBA Communications Corporation (REIT),12,Industry: REA Real Estate, 9, 3,27
410,SLB,Schlumberger Limited,62,Industry: OIE Energy Equipment & Services,58,72,55
411,STX,Seagate Technology plc,39,Industry: THQ Computers & Peripherals and Office Electronics,60,28,32
412,SEE,Sealed Air Corporation,17,Industry: CTR Containers & Packaging, 3, 7,39
413,SRE,Sempra Energy,78,Industry: MUW Multi and Water Utilities,79,77,79
414,NOW,"ServiceNow, Inc.",31,Industry: SOF Software,12,34,38
415,SHW,The Sherwin-Williams Company,18,Industry: CHM Chemicals,15, 7,32
416,SPG,"Simon Property Group, Inc.",26,Industry: REA Real Estate,31,16,33
417,SWKS,"Skyworks Solutions, Inc.",20,Industry: SEM Semiconductors & Semiconductor Equipment,20,15,22
418,SNA,Snap-on Incorporated,13,Industry: IEQ Machinery and Electrical Equipment, 7, 4,22
419,KSU,Kansas City Southern,38,Industry: TRA Transportation and Transportation Infrastructure,52,27,40
420,LUV,Southwest Airlines Co.,39,Industry: AIR Airlines,55,29,37
421,MS,Morgan Stanley,44,Industry: FBN Diversified Financial Services and Capital Markets,67,29,47
422,SBUX,Starbucks Corporation,47,Industry: REX Restaurants & Leisure Facilities,44,34,59
423,ARE,"Alexandria Real Estate Equities, Inc.",11,Industry: REA Real Estate, 8, 4,24
424,STE,STERIS plc,19,Industry: MTC Health Care Equipment & Supplies, 8, 7,29
425,SYK,Stryker Corporation,24,Industry: MTC Health Care Equipment & Supplies, 6,24,28
426,SIVB,SVB Financial Group,21,Industry: BNK Banks, 0,12,31
427,SYF,Synchrony Financial,36,Industry: FBN Diversified Financial Services and Capital Markets, 8,29,47
428,SNPS,"Synopsys, Inc.",21,Industry: SOF Software,18,10,28
429,SYY,Sysco Corporation,25,Industry: FDR Food & Staples Retailing,25,11,35
430,TMUS,"T-Mobile US, Inc.",10,Industry: TLS Telecommunication Services, 2, 1,20
431,PSM,ProSiebenSat.1 Media SE,39,"Industry: PUB Media, Movies & Entertainment",66,38,30
432,TTWO,"Take-Two Interactive Software, Inc.",14,"Industry: IMS Interactive Media, Services & Home Entertainment", 0, 2,25
433,TPR,"Tapestry, Inc.",21,"Industry: TEX Textiles, Apparel & Luxury Goods",34, 7,27
434,TGT,Target Corporation,46,Industry: RTS Retailing,60,44,41
435,2018,AAC Technologies Holdings Inc.,34,"Industry: ITC Electronic Equipment, Instruments & Components",41,34,29
436,TDY,Teledyne Technologies Incorporated,10,Industry: ARO Aerospace & Defense, 0, 0,25
437,TFX,Teleflex Incorporated,18,Industry: MTC Health Care Equipment & Supplies, 5,10,27
438,TER,"Teradyne, Inc.",27,Industry: SEM Semiconductors & Semiconductor Equipment,22,11,40
439,TSLA,"Tesla, Incorporated",15,Industry: AUT Automobiles,21, 2,21
440,TXN,Texas Instruments Incorporated,53,Industry: SEM Semiconductors & Semiconductor Equipment,50,41,62
441,TXT,Textron Inc.,21,Industry: ARO Aerospace & Defense,21,14,26
442,TMO,Thermo Fisher Scientific Inc.,22,Industry: LIF Life Sciences Tools & Services,24,14,27
443,TJX,"The TJX Companies, Inc.",27,Industry: RTS Retailing,43,14,27
444,TSCO,Tractor Supply Company,14,Industry: RTS Retailing, 1, 2,26
445,TT,Trane Technologies plc,75,Industry: BLD Building Products,78,70,77
446,TDG,TransDigm Group Incorporated,11,Industry: ARO Aerospace & Defense, 0, 6,22
447,ANTM,"Anthem, Inc.",67,Industry: HEA Health Care Providers & Services,67,71,63
448,TRMB,Trimble Inc.,30,"Industry: ITC Electronic Equipment, Instruments & Components",47,13,30
449,TFC,Truist Financial Corporation,25,Industry: BNK Banks, 0,22,33
450,TWTR,"Twitter, Inc.",11,"Industry: IMS Interactive Media, Services & Home Entertainment", 0, 3,20
451,TYL,"Tyler Technologies, Inc.",34,Industry: SOF Software,10,31,45
452,TSN,"Tyson Foods, Inc.",33,Industry: FOA Food Products,22,40,36
453,UDR,"UDR, Inc.",16,Industry: REA Real Estate, 7, 8,39
454,TCS,Tata Consultancy Services Limited,73,Industry: TSV IT services,93,74,65
455,USB,U.S. Bancorp,33,Industry: BNK Banks,57,16,37
456,UAA,"Under Armour, Inc.",11,"Industry: TEX Textiles, Apparel & Luxury Goods", 1, 4,21
457,UAA,"Under Armour, Inc.",11,"Industry: TEX Textiles, Apparel & Luxury Goods", 1, 4,21
458,TU,Thai Union Group Public Company Limited,87,Industry: FOA Food Products,90,85,85
459,PBCT,"People's United Financial, Inc.",21,Industry: BNK Banks, 0,16,29
460,UNH,UnitedHealth Group Incorporated,70,Industry: HEA Health Care Providers & Services,85,65,71
461,PBCT,"People's United Financial, Inc.",21,Industry: BNK Banks, 0,16,29
462,PBCT,"People's United Financial, Inc.",21,Industry: BNK Banks, 0,16,29
463,UHS,"Universal Health Services, Inc.",10,Industry: HEA Health Care Providers & Services, 0, 7,16
464,UNM,Unum Group,43,Industry: INS Insurance,37,34,51
465,VLO,Valero Energy Corporation,30,Industry: OGR Oil & Gas Refining & Marketing,18,22,47
466,VAR,"Varian Medical Systems, Inc.",22,Industry: MTC Health Care Equipment & Supplies,35,15,25
467,VTR,"Ventas, Inc.",78,Industry: REA Real Estate,78,73,85
468,VRSN,"VeriSign, Inc.",15,Industry: TSV IT services, 0, 2,27
469,VRSK,"Verisk Analytics, Inc.",53,Industry: PRO Professional Services,39,48,63
470,VZ,Verizon Communications Inc.,33,Industry: TLS Telecommunication Services,56,21,31
471,VRTX,Vertex Pharmaceuticals Incorporated,23,Industry: BTC Biotechnology,11,10,36
472,VRTX,Vertex Pharmaceuticals Incorporated,23,Industry: BTC Biotechnology,11,10,36
473,VIAC,ViacomCBS Inc.,11,"Industry: PUB Media, Movies & Entertainment", 2, 3,21
474,VTRS,Viatris Inc.,27,Industry: DRG Pharmaceuticals,26,17,35
475,TLEVISA CPO,"Grupo Televisa, S.A.B.",47,"Industry: PUB Media, Movies & Entertainment",61,39,47
476,VNO,Vornado Realty Trust,41,Industry: REA Real Estate,57,21,42
477,VMC,Vulcan Materials Company,17,Industry: COM Construction Materials,12,11,29
478,WRB,W. R. Berkley Corporation,15,Industry: INS Insurance, 1, 4,25
479,WAB,Westinghouse Air Brake Technologies Corporation,12,Industry: IEQ Machinery and Electrical Equipment, 4, 4,22
480,WMT,Walmart Inc.,39,Industry: FDR Food & Staples Retailing,52,25,39
481,WBA,"Walgreens Boots Alliance, Inc.",55,Industry: FDR Food & Staples Retailing,50,54,59
482,ANTM,"Anthem, Inc.",67,Industry: HEA Health Care Providers & Services,67,71,63
483,CWY,Cleanaway Waste Management Limited,24,Industry: ICS Commercial Services & Supplies,44,11,23
484,WAT,Waters Corporation,35,Industry: LIF Life Sciences Tools & Services,33,35,36
485,WEC,"WEC Energy Group, Inc.",53,Industry: MUW Multi and Water Utilities,57,40,57
486,WFC,Wells Fargo & Company,37,Industry: BNK Banks,84,27,32
487,WELL,Welltower Inc.,68,Industry: REA Real Estate,77,61,65
488,WN,George Weston Limited,22,Industry: FDR Food & Staples Retailing,22,13,31
489,WU,The Western Union Company,21,Industry: TSV IT services,10,16,28
490,WU,The Western Union Company,21,Industry: TSV IT services,10,16,28
491,WRK,WestRock Company,72,Industry: CTR Containers & Packaging,84,60,71
492,WY,Weyerhaeuser Company,65,Industry: REA Real Estate,67,63,64
493,WHR,Whirlpool Corporation,63,Industry: DHP Household Durables,70,63,59
494,SHW,The Sherwin-Williams Company,18,Industry: CHM Chemicals,15, 7,32
495,WLTW,Willis Towers Watson Public Limited Company,16,Industry: INS Insurance, 9, 3,26
496,WYNN,"Wynn Resorts, Limited",16,Industry: CNO Casinos & Gaming,27, 6,21
497,XEL,Xcel Energy Inc.,35,Industry: ELC Electric Utilities,41,23,38
498,XLNX,"Xilinx, Inc.",23,Industry: SEM Semiconductors & Semiconductor Equipment,25,16,25
499,XYL,Xylem Inc.,36,Industry: IEQ Machinery and Electrical Equipment,45,27,35
500,YUM,"Yum! Brands, Inc.",61,Industry: REX Restaurants & Leisure Facilities,67,58,61
501,ZBRA,Zebra Technologies Corporation,12,"Industry: ITC Electronic Equipment, Instruments & Components", 3, 4,25
502,ZBH,"Zimmer Biomet Holdings, Inc.",33,Industry: MTC Health Care Equipment & Supplies,36,28,35
503,ZION,"Zions Bancorporation, National Association",22,Industry: BNK Banks, 1,11,32
504,ZTS,Zoetis Inc.,18,Industry: DRG Pharmaceuticals, 3, 9,28
